Time (ms),ETI,IR (counts),Red (counts),ECG (uv),Ax (mg),Ay (mg),Az (mg),IR peak,Red peak,ECG peak,SPO2
17664,131530,206809,166493,0.493,-11.0,100.0,1008.0,0,0,0,
17664,131727,206692,166555,0.506,-11.0,100.0,1008.0,0,0,0,
17680,131788,206692,166418,0.52,-11.0,100.0,1008.0,0,0,0,
17699,131552,206742,166597,0.521,-13.0,101.0,1015.0,0,0,0,
17699,131687,206723,166448,0.501,-13.0,101.0,1015.0,0,0,0,
17699,132026,206897,166608,0.501,-13.0,101.0,1015.0,0,0,0,
17699,132088,206620,166424,0.523,-13.0,101.0,1015.0,0,0,0,
17699,131833,206735,166556,0.524,-13.0,101.0,1015.0,0,0,0,
17699,131767,206656,166465,0.515,-13.0,101.0,1015.0,0,0,0,
17720,131739,206714,166614,0.499,-10.0,100.0,1017.0,0,0,0,
17720,131800,206682,166489,0.504,-10.0,100.0,1017.0,0,0,0,
17721,131808,206605,166533,0.518,-10.0,100.0,1017.0,0,0,0,
17721,131908,206717,166492,0.499,-10.0,100.0,1017.0,0,0,0,
17721,131713,206656,166358,0.49,-10.0,100.0,1017.0,0,0,0,
17735,131567,206704,166573,0.492,-13.0,102.0,1019.0,0,0,0,
17735,131387,206571,166478,0.494,-13.0,102.0,1019.0,0,0,0,
17735,131118,206672,166434,0.473,-13.0,102.0,1019.0,0,0,0,
17748,131407,206612,166493,0.464,-12.0,101.0,1010.0,0,0,0,
17749,131598,206734,166435,0.485,-12.0,101.0,1010.0,0,0,0,
17749,131438,206733,166508,0.475,-12.0,101.0,1010.0,0,0,0,
17790,131384,206771,166494,0.473,-8.0,94.0,1011.0,0,0,0,
17790,131514,206754,166578,0.479,-8.0,94.0,1011.0,0,0,0,
17790,131445,206719,166656,0.475,-8.0,94.0,1011.0,0,0,0,
17790,131524,206691,166389,0.47,-8.0,94.0,1011.0,0,0,0,
17790,131542,206912,166451,0.468,-8.0,94.0,1011.0,0,0,0,
17791,131544,206817,166395,0.471,-8.0,94.0,1011.0,0,0,0,
17791,131569,206802,166366,0.474,-8.0,94.0,1011.0,0,0,0,
17806,131541,206826,166751,0.481,-9.0,100.0,1012.0,0,0,0,
17806,131573,206806,166541,0.462,-9.0,100.0,1012.0,0,0,0,
17806,131854,206999,166623,0.459,-9.0,100.0,1012.0,0,0,0,
17806,132066,207009,166797,0.478,-9.0,100.0,1012.0,0,0,0,
17819,132087,206741,166499,0.481,-7.0,101.0,1015.0,0,0,0,
17820,131761,206826,166569,0.466,-7.0,101.0,1015.0,0,0,0,
17820,131444,206819,166591,0.46,-7.0,101.0,1015.0,0,0,0,
17836,131524,206755,166577,0.478,-7.0,102.0,1010.0,0,0,0,
17837,131687,206791,166544,0.483,-7.0,102.0,1010.0,0,0,0,
17837,131632,206947,166609,0.463,-7.0,102.0,1010.0,0,0,0,
17850,131723,206848,166621,0.473,-4.0,99.0,1014.0,0,0,0,
17870,131686,206736,166688,0.482,-4.0,99.0,1014.0,0,0,0,
17871,131746,206841,166774,0.477,-4.0,99.0,1014.0,0,0,0,
17891,131700,206803,166467,0.458,-9.0,98.0,1013.0,0,0,0,
17891,131619,206799,166464,0.455,-9.0,98.0,1013.0,0,0,0,
17891,131576,206834,166799,0.465,-9.0,98.0,1013.0,0,35,0,
17891,131532,206924,166583,0.466,-9.0,98.0,1013.0,0,0,0,
17891,131575,206762,166715,0.45,-9.0,98.0,1013.0,0,0,0,
17891,131589,206891,166644,0.445,-9.0,98.0,1013.0,0,0,0,
17891,131603,206757,166566,0.455,-9.0,98.0,1013.0,0,0,0,
17906,131585,206882,166635,0.452,-9.0,97.0,1014.0,0,0,0,
17906,131515,206772,166738,0.443,-9.0,97.0,1014.0,0,0,0,
17907,131423,206844,166632,0.44,-9.0,97.0,1014.0,0,0,0,
17907,131477,206840,166469,0.454,-9.0,97.0,1014.0,0,0,0,
17920,131423,206732,166714,0.455,-11.0,98.0,1013.0,0,0,0,
17920,131477,206745,166643,0.444,-11.0,98.0,1013.0,0,0,0,
17920,131553,206747,166458,0.425,-11.0,98.0,1013.0,0,0,0,
17934,131611,206796,166562,0.451,-8.0,97.0,1014.0,0,0,0,
17934,131531,206718,166610,0.465,-8.0,97.0,1014.0,0,0,0,
17950,131596,206738,166637,0.439,-8.0,97.0,1014.0,0,0,0,
17969,131652,206690,166538,0.443,-8.0,101.0,1019.0,0,0,0,
17969,131580,206727,166626,0.45,-8.0,101.0,1019.0,0,0,0,
17969,131795,206826,166495,0.448,-8.0,101.0,1019.0,0,0,0,
17969,131840,206757,166595,0.435,-8.0,101.0,1019.0,0,0,0,
17969,131613,206756,166515,0.438,-8.0,101.0,1019.0,0,0,0,
17969,131587,206715,166559,0.463,-8.0,101.0,1019.0,0,0,0,
17987,131579,206787,166489,0.452,-11.0,100.0,1014.0,0,0,0,
17987,131608,206739,166578,0.426,-11.0,100.0,1014.0,0,0,0,
17987,131830,206666,166473,0.437,-11.0,100.0,1014.0,0,0,0,
17987,131969,206799,166606,0.449,-11.0,100.0,1014.0,0,0,0,
18001,131692,206937,166501,0.45,-14.0,99.0,1016.0,0,0,0,
18001,131583,206731,166551,0.447,-14.0,99.0,1016.0,0,0,0,
18001,131524,206672,166531,0.444,-14.0,99.0,1016.0,0,0,0,
18014,131428,206649,166559,0.45,-9.0,99.0,1015.0,0,0,0,
18015,131579,206689,166532,0.451,-9.0,99.0,1015.0,0,0,0,
18015,131889,206784,166554,0.442,-9.0,99.0,1015.0,0,0,0,
18028,131859,206748,166582,0.44,-11.0,101.0,1013.0,0,0,0,
18040,131582,206717,166579,0.449,-11.0,101.0,1013.0,0,0,0,
18041,131623,206950,166574,0.447,-11.0,101.0,1013.0,0,0,0,
18058,131602,206841,166528,0.446,-10.0,100.0,1014.0,0,0,0,
18058,131510,206613,166541,0.451,-10.0,100.0,1014.0,0,0,0,
18058,131348,206682,166634,0.477,-10.0,100.0,1014.0,0,0,0,
18058,131526,206717,166542,0.471,-10.0,100.0,1014.0,0,0,0,
18058,131583,206912,166521,0.445,-10.0,100.0,1014.0,0,0,0,
18072,131526,206686,166560,0.459,-8.0,100.0,1015.0,0,0,0,
18072,131520,206551,166535,0.472,-8.0,100.0,1015.0,0,0,0,
18072,131675,206902,166493,0.466,-8.0,100.0,1015.0,0,0,0,
18085,131903,206801,166653,0.458,-11.0,102.0,1018.0,0,0,0,
18085,131779,206762,166590,0.452,-11.0,102.0,1018.0,0,0,0,
18085,131551,206916,166531,0.461,-11.0,102.0,1018.0,0,0,0,
18104,131629,206897,166569,0.448,-10.0,100.0,1012.0,0,0,0,
18104,131618,206764,166536,0.437,-10.0,100.0,1012.0,0,0,0,
18104,131419,206858,166651,0.444,-10.0,100.0,1012.0,0,0,0,
18104,131242,206843,166584,0.464,-10.0,100.0,1012.0,0,0,0,
18117,131507,206678,166594,0.448,-13.0,99.0,1010.0,0,0,0,
18130,131546,206868,166554,0.431,-13.0,99.0,1010.0,0,0,0,
18130,131510,206821,166589,0.444,-13.0,99.0,1010.0,0,0,0,
18146,131539,206716,166545,0.46,-7.0,101.0,1007.0,0,0,0,
18146,131605,206879,166560,0.463,-7.0,101.0,1007.0,0,0,0,
18147,131541,206746,166520,0.443,-7.0,101.0,1007.0,0,0,0,
18147,131537,206860,166522,0.445,-7.0,101.0,1007.0,0,0,0,
18147,131552,206772,166600,0.449,-7.0,101.0,1007.0,0,0,0,
18160,131574,206756,166485,0.45,-10.0,101.0,1013.0,0,0,0,
18160,131574,206740,166560,0.444,-10.0,101.0,1013.0,0,0,0,
18161,131551,206819,166494,0.444,-10.0,101.0,1013.0,0,0,0,
18174,131481,206801,166552,0.463,-8.0,102.0,1023.0,0,0,0,
18174,131428,206851,166516,0.458,-8.0,102.0,1023.0,0,0,0,
18174,131785,206739,166444,0.439,-8.0,102.0,1023.0,0,0,0,
18187,131813,206801,166541,0.437,-8.0,101.0,1011.0,0,0,0,
18188,131528,206687,166564,0.447,-8.0,101.0,1011.0,0,0,0,
18188,131745,206789,166684,0.466,-8.0,101.0,1011.0,0,0,0,
18200,131669,206797,166479,0.481,-8.0,100.0,1011.0,0,0,0,
18200,131676,206799,166580,0.524,-8.0,100.0,1011.0,0,0,0,
18239,131540,206714,166562,0.603,-10.0,101.0,1016.0,0,0,0,
18239,131385,206811,166589,0.632,-10.0,101.0,1016.0,0,0,77,
18239,131444,206918,166563,0.584,-10.0,101.0,1016.0,0,0,0,
18239,131406,206950,166550,0.522,-10.0,101.0,1016.0,0,0,0,
18239,131596,206960,166556,0.473,-10.0,101.0,1016.0,0,0,0,
18239,131603,206800,166536,0.463,-10.0,101.0,1016.0,0,0,0,
18239,131590,206835,166538,0.447,-10.0,101.0,1016.0,0,0,0,
18257,131611,206875,166610,0.448,-7.0,102.0,1014.0,0,0,0,
18257,131661,206892,166749,0.462,-7.0,102.0,1014.0,0,0,0,
18257,131991,206674,166471,0.447,-7.0,102.0,1014.0,0,0,0,
18257,132065,206920,166579,0.441,-7.0,102.0,1014.0,0,0,0,
18271,131751,206892,166623,0.443,-9.0,102.0,1018.0,0,0,0,
18271,131591,206775,166550,0.452,-9.0,102.0,1018.0,0,0,0,
18271,131882,206915,166450,0.448,-9.0,102.0,1018.0,0,0,0,
18284,131897,206986,166608,0.446,-10.0,101.0,1013.0,0,0,0,
18284,131581,206923,166590,0.462,-10.0,101.0,1013.0,0,0,0,
18285,131370,206839,166748,0.468,-10.0,101.0,1013.0,0,152,0,
18298,131235,206898,166593,0.452,-11.0,104.0,1016.0,0,0,0,
18298,131581,206923,166590,0.462,-10.0,101.0,1013.0,0,0,0,
18299,131370,206839,166748,0.468,-10.0,101.0,1013.0,0,0,0,
